,YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Age(months),Sex,Race/Ethnicity
5776,2008,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.7,11.7,6 - 11,,
5777,2010,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.6,15.6,,,Non-Hispanic Black
5778,2014,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,6.9,6.9,,,American Indian/Alaska Native
5779,2010,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,26.1,26.1,,,American Indian/Alaska Native
5780,2012,DE,Delaware,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,17.4,17.4,36 - 47,,
5781,2010,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,7.6,7.6,,,Non-Hispanic White
5782,2012,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,12.2,12.2,,,
5783,2012,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,12.3,12.3,,,American Indian/Alaska Native
5784,2014,IL,Illinois,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.3,12.3,12 - 17,,
5785,2014,WI,Wisconsin,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.7,12.7,,,Non-Hispanic White
5786,2008,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,13.2,13.2,36 - 47,,
5787,2008,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,17.4,17.4,,,Hispanic
5788,2012,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,16.4,16.4,,Female,
5789,2008,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14.5,14.5,,,Non-Hispanic White
5790,2008,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13.5,13.5,,,Hispanic
5791,2016,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,13.3,13.3,18 - 23,,
5792,2014,AR,Arkansas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,8.4,8.4,,,Asian/Pacific Islander
5793,2008,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,,,,,American Indian/Alaska Native
5794,2008,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,,,,,Asian/Pacific Islander
5795,2012,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17.1,17.1,,,
5796,2012,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,10.6,10.6,,,Non-Hispanic Black
5797,2008,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15,15,,,Non-Hispanic Black
5798,2016,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.7,14.7,,,Non-Hispanic Black
5799,2012,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13,13,,,Non-Hispanic White
5800,2016,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,7.8,7.8,,,Hispanic
5801,2010,ID,Idaho,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,8.7,8.7,,,Non-Hispanic Black
5802,2014,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.3,15.3,24 - 35,,
5803,2016,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,14,14,,Male,
5804,2010,WY,Wyoming,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.6,11.6,18 - 23,,
5805,2014,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.6,11.6,6 - 11,,
5806,2008,IL,Illinois,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13.4,13.4,24 - 35,,
5807,2012,WI,Wisconsin,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17,17,,Female,
5808,2014,AK,Alaska,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16.3,16.3,24 - 35,,
5809,2014,GU,Guam,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,6.9,6.9,24 - 35,,
5810,2016,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13.1,13.1,,,Non-Hispanic White
5811,2010,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,18.1,18.1,,Male,
5812,2012,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.4,12.4,12 - 17,,
5813,2010,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14.8,14.8,,Male,
5814,2008,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.8,12.8,,,
5815,2012,WV,West Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,13.5,13.5,24 - 35,,
5816,2008,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,17.4,17.4,,,Hispanic
5817,2016,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,14.3,14.3,,Female,
5818,2014,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.3,15.3,48 - 59,,
5819,2010,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13.9,13.9,,,
5820,2014,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.1,11.1,,,Non-Hispanic Black
5821,2010,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14,14,,Male,
5822,2014,FL,Florida,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.7,11.7,,,
5823,2008,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,12.6,12.6,,,Non-Hispanic Black
5824,2016,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17.8,17.8,,,American Indian/Alaska Native
5825,2014,VT,Vermont,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16.4,16.4,,Male,
5826,2008,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,15.3,15.3,,,Non-Hispanic Black
5827,2014,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,12.3,12.3,,,Asian/Pacific Islander
5828,2010,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,,,,American Indian/Alaska Native
5829,2008,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.9,14.9,48 - 59,,
5830,2014,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16.9,16.9,,Male,
5831,2008,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.8,14.8,,,Asian/Pacific Islander
5832,2014,IL,Illinois,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15,15,,,Non-Hispanic White
5833,2012,WY,Wyoming,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,10.6,10.6,,,Hispanic
5834,2016,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.4,15.4,36 - 47,,
5835,2014,FL,Florida,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,10.6,10.6,,,Non-Hispanic White
5836,2014,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,10.1,10.1,,,Asian/Pacific Islander
5837,2014,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13.4,13.4,,,
5838,2014,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,13.4,13.4,24 - 35,,
5839,2014,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17.1,17.1,36 - 47,,
5840,2012,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14,14,,,
5841,2012,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.2,14.2,,,Non-Hispanic Black
5842,2008,WA,Washington,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,18.8,18.8,,Male,
5843,2012,AZ,Arizona,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14.8,14.8,,,Hispanic
5844,2016,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,11.8,11.8,,,American Indian/Alaska Native
5845,2010,AK,Alaska,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,20.6,20.6,48 - 59,,
5846,2014,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,15.7,15.7,,,Hispanic
5847,2008,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,16.1,16.1,,Male,
5848,2014,AZ,Arizona,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,19.2,19.2,,,American Indian/Alaska Native
5849,2008,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17.3,17.3,,Male,
5850,2010,GU,Guam,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,,,,,American Indian/Alaska Native
5851,2012,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16.1,16.1,,,
5852,2014,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,22,22,,,Hispanic
5853,2014,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,12.6,12.6,,,Asian/Pacific Islander
5854,2012,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17.1,17.1,36 - 47,,
5855,2016,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,11.1,11.1,24 - 35,,
5856,2014,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,8.9,8.9,,,Hispanic
5857,2010,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,8.6,8.6,6 - 11,,
5858,2008,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.4,14.4,,,
5859,2010,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,14.4,14.4,,,Non-Hispanic White
5860,2008,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.5,15.5,,Male,
5861,2012,DE,Delaware,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,9.5,9.5,,,Asian/Pacific Islander
5862,2016,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17,17,,,Hispanic
5863,2010,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,8.7,8.7,,,Non-Hispanic White
5864,2010,VT,Vermont,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,13.3,13.3,,,Hispanic
5865,2016,CO,Colorado,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,5.7,5.7,,,Asian/Pacific Islander
5866,2016,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.3,11.3,,,American Indian/Alaska Native
5867,2014,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.8,12.8,,,Non-Hispanic White
5868,2014,GU,Guam,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,12.5,12.5,,,
5869,2008,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,13.7,13.7,6 - 11,,
